ID,labeled_data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement,Dataset Name,Reviews,View Label
cjp33wv1c2c3t08482s4jctt3,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_56.png?alt=media&token=fd501743-49d1-48b9-8c34-b3326194d594,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.434,4456668463_224cb0d957_o_56.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33wv1c2c3t08482s4jctt3
cjp33wvei3is109801tozrnox,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_55.png?alt=media&token=2a5e5762-db66-4a47-b422-de83af5306ca,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.459,4456668463_224cb0d957_o_55.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33wvei3is109801tozrnox
cjp33wyeh3isw0980zk9zv747,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_54.png?alt=media&token=a7646ddb-24c6-44ab-a81c-7d1a02984d94,"{""which_letter"":""r""}",alexfaus08@gmail.com,Letters,1.54353E+12,3.622,4456668463_224cb0d957_o_54.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33wyeh3isw0980zk9zv747
cjp33wyt91xm50827d0y4g5ff,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_53.png?alt=media&token=f8a04594-259c-4fe4-a389-deaca460ba1a,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.757,4456668463_224cb0d957_o_53.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33wyt91xm50827d0y4g5ff
cjp33x0ji3iuj0980hkqff4pn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_52.png?alt=media&token=12f8b484-7016-4145-b7b1-46ce7e0cc0e4,"{""which_letter"":""e""}",alexfaus08@gmail.com,Letters,1.54353E+12,2.162,4456668463_224cb0d957_o_52.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x0ji3iuj0980hkqff4pn
cjp33x23u2c4y08484p08xd24,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_51.png?alt=media&token=76316772-1fbf-4c73-82d8-fc10e33b11ff,"{""which_letter"":""n""}",alexfaus08@gmail.com,Letters,1.54353E+12,2.055,4456668463_224cb0d957_o_51.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x23u2c4y08484p08xd24
cjp33x3j81xo50827h0ps0x4b,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_50.png?alt=media&token=af384e21-601f-4e86-9bbb-963412affd26,"{""which_letter"":""i""}",alexfaus08@gmail.com,Letters,1.54353E+12,1.73,4456668463_224cb0d957_o_50.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x3j81xo50827h0ps0x4b
cjp33x5012c5o0848fcmxvlz0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_49.png?alt=media&token=a97ad6b9-36d8-4687-b143-46db6ad175ba,"{""which_letter"":""n""}",alexfaus08@gmail.com,Letters,1.54353E+12,2.039,4456668463_224cb0d957_o_49.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x5012c5o0848fcmxvlz0
cjp33x5e43iwj098075qv10xz,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_48.png?alt=media&token=77f16698-4462-477b-8cde-0fc9b1432508,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.531,4456668463_224cb0d957_o_48.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x5e43iwj098075qv10xz
cjp33x5nc3iwz098025kjh1ts,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_47.png?alt=media&token=e8587351-18d9-4e28-878b-be0a1d8d7f00,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.337,4456668463_224cb0d957_o_47.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x5nc3iwz098025kjh1ts
cjp33x6141xpn0827j5ac9tnf,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_46.png?alt=media&token=aae9e42b-83c8-48cd-af9d-f4ca20415a65,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.473,4456668463_224cb0d957_o_46.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x6141xpn0827j5ac9tnf
cjp33x6eo1xq9082792om56os,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_45.png?alt=media&token=685f5e66-4783-46da-8026-b3e15d9bbd3e,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.39,4456668463_224cb0d957_o_45.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x6eo1xq9082792om56os
cjp33x6nq2c6e0848incapdfy,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_44.png?alt=media&token=6281bd48-f4eb-4cff-b5bb-4a59803d6c6c,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.379,4456668463_224cb0d957_o_44.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x6nq2c6e0848incapdfy
cjp33x7231xr90827oo6uwuaj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_43.png?alt=media&token=f80e9ab7-0b64-445c-85c2-5146e382be0f,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.506,4456668463_224cb0d957_o_43.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x7231xr90827oo6uwuaj
cjp33x7bi1xrr08270kaxgz3w,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_42.png?alt=media&token=dbbb17c7-8da4-4d04-8563-2321ce4ec22e,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.377,4456668463_224cb0d957_o_42.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x7bi1xrr08270kaxgz3w
cjp33x7ns3iyw0980pvhko5nb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_41.png?alt=media&token=37e8a322-23b6-4779-9023-ddc8c9ab6464,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.426,4456668463_224cb0d957_o_41.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x7ns3iyw0980pvhko5nb
cjp33x8441xso0827v8gfe8tn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_40.png?alt=media&token=798a8cb8-0364-444f-9c15-3fa05fc5eb92,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.4,4456668463_224cb0d957_o_40.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x8441xso0827v8gfe8tn
cjp33x9mu1xt8082713dvwaq1,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_39.png?alt=media&token=e7788937-775a-4f7e-9b1b-247ff74e312c,"{""which_letter"":""i""}",alexfaus08@gmail.com,Letters,1.54353E+12,2.149,4456668463_224cb0d957_o_39.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33x9mu1xt8082713dvwaq1
cjp33xb6l3j070980lvsnf7is,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_38.png?alt=media&token=8ab7d92b-544f-4053-b118-7d9f8b8954aa,"{""which_letter"":""o""}",alexfaus08@gmail.com,Letters,1.54353E+12,1.911,4456668463_224cb0d957_o_38.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xb6l3j070980lvsnf7is
cjp33xbj23j0o0980624i90ui,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_37.png?alt=media&token=9f54c82a-aadc-4b65-91b6-8494a03a6d2a,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.53,4456668463_224cb0d957_o_37.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xbj23j0o0980624i90ui
cjp33xbw51xum082795nyc6pd,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_36.png?alt=media&token=538bf00a-09ad-43a0-9eb7-ad56b74bdbf5,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.42,4456668463_224cb0d957_o_36.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xbw51xum082795nyc6pd
cjp33xc9s2c7t0848rwikfh1u,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_35.png?alt=media&token=129ec81a-496f-4d13-8dbd-f063c3d4572e,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.479,4456668463_224cb0d957_o_35.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xc9s2c7t0848rwikfh1u
cjp33xcm33j2i0980kzusybzp,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_34.png?alt=media&token=1de2c48a-73c6-43e8-a383-1c8a7ce49bed,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.437,4456668463_224cb0d957_o_34.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xcm33j2i0980kzusybzp
cjp33xcxs3j3f0980fn2zikk3,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_33.png?alt=media&token=8b5d0ae7-0a9b-406d-90af-49621a9283ed,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.468,4456668463_224cb0d957_o_33.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xcxs3j3f0980fn2zikk3
cjp33xd9l3j4p09807i1d7e6t,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_32.png?alt=media&token=e9a2d45f-dc92-4e20-9edd-65053923a2e5,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.416,4456668463_224cb0d957_o_32.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xd9l3j4p09807i1d7e6t
cjp33xdln1xwl082791owdxyb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_31.png?alt=media&token=af3469a4-02ac-4e1c-87bd-622c081ed08d,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.428,4456668463_224cb0d957_o_31.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xdln1xwl082791owdxyb
cjp33xdz43j5n0980m4drhd9b,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_30.png?alt=media&token=d5a4bf87-ad07-4bb8-aaef-edd7a2792137,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.482,4456668463_224cb0d957_o_30.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xdz43j5n0980m4drhd9b
cjp33xeco3j680980dh166ebm,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_29.png?alt=media&token=ea40d367-c729-4918-b219-4639412330b4,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.446,4456668463_224cb0d957_o_29.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xeco3j680980dh166ebm
cjp33xep21xxp0827reibyvd7,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_28.png?alt=media&token=3fa97997-9bf9-4d14-a625-0458d70ba819,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.434,4456668463_224cb0d957_o_28.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xep21xxp0827reibyvd7
cjp33xf5l3j7c0980oveao0s0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_27.png?alt=media&token=0435fd00-4628-4069-8820-e6ef6f9234a2,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.536,4456668463_224cb0d957_o_27.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xf5l3j7c0980oveao0s0
cjp33xfjj1xyw0827xmyv1uzn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_26.png?alt=media&token=658d7aee-a15f-4a7c-9ed1-59c4364932b0,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.525,4456668463_224cb0d957_o_26.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xfjj1xyw0827xmyv1uzn
cjp33xfv53j8b09801d0rhnrh,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_25.png?alt=media&token=a46e7d6e-2ec0-4163-980c-0ed2468983d3,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.477,4456668463_224cb0d957_o_25.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xfv53j8b09801d0rhnrh
cjp33xicw1xzz0827b2vqqkao,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_24.png?alt=media&token=2cba35f3-1145-4a05-9049-d08f1c6589d2,"{""which_letter"":""f""}",alexfaus08@gmail.com,Letters,1.54353E+12,3.215,4456668463_224cb0d957_o_24.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xicw1xzz0827b2vqqkao
cjp33xkhb3j9e0980en1azmks,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_23.png?alt=media&token=9ed1ec2f-03d7-4f6e-813a-f9c683034404,"{""which_letter"":""o""}",alexfaus08@gmail.com,Letters,1.54353E+12,2.496,4456668463_224cb0d957_o_23.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xkhb3j9e0980en1azmks
cjp33xkq11y0r0827bxcaeys3,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_22.png?alt=media&token=af6fe35f-5ab2-41f9-a36d-7f0dd97f9adb,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.539,4456668463_224cb0d957_o_22.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xkq11y0r0827bxcaeys3
cjp33xkzd1y120827mofv67q1,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_21.png?alt=media&token=1a377d76-64a2-4b46-9c76-151231509cdd,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.357,4456668463_224cb0d957_o_21.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xkzd1y120827mofv67q1
cjp33xlc12ca60848zz3a3t7g,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_20.png?alt=media&token=8c335ce7-3df1-4ec7-bdd8-100811171876,"{""which_letter"":""t""}",alexfaus08@gmail.com,Letters,1.54353E+12,0.427,4456668463_224cb0d957_o_20.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xlc12ca60848zz3a3t7g
cjp33xqe13jbw0980szrje33v,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_19.png?alt=media&token=b7d3831e-558b-40c6-9d5f-2196aa529db2,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.655,4456668463_224cb0d957_o_19.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xqe13jbw0980szrje33v
cjp33xqp52cbi0848qsi2vcge,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_18.png?alt=media&token=d504245d-b2db-47cb-a8c9-81769a24c944,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.362,4456668463_224cb0d957_o_18.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xqp52cbi0848qsi2vcge
cjp33xr0x3jcn0980ipcc9cjj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_17.png?alt=media&token=ef431ae9-9a25-4236-9cd5-567a19d4dadf,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.473,4456668463_224cb0d957_o_17.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xr0x3jcn0980ipcc9cjj
cjp33xrcn1y3x0827m8x2khhb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_16.png?alt=media&token=246840dd-63b4-43ae-aa69-74756a82a3e4,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.401,4456668463_224cb0d957_o_16.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xrcn1y3x0827m8x2khhb
cjp33xroa1y4e08272jdizfsa,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_15.png?alt=media&token=fd58a5e1-01aa-4688-b3a1-585ed05c87c3,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.41,4456668463_224cb0d957_o_15.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xroa1y4e08272jdizfsa
cjp33xs483jdz0980mzkwzn9r,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_14.png?alt=media&token=05def26a-e594-41c2-b709-57600b0f47a4,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.578,4456668463_224cb0d957_o_14.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xs483jdz0980mzkwzn9r
cjp33xsgj1y4z0827z4c93s1g,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_13.png?alt=media&token=44c0468d-39f8-4f74-9ad6-6988190c883b,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.402,4456668463_224cb0d957_o_13.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xsgj1y4z0827z4c93s1g
cjp33xsvb1y5g0827qy0nlieo,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_12.png?alt=media&token=67974d9e-9bca-42f6-9a55-ca588afc2da4,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.545,4456668463_224cb0d957_o_12.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xsvb1y5g0827qy0nlieo
cjp33xt9r3jfd09809oim8skv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_11.png?alt=media&token=138f7ca1-a0c6-45b6-93a2-ac1ba4d15315,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.507,4456668463_224cb0d957_o_11.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xt9r3jfd09809oim8skv
cjp33xtl03jfz0980f26hn6jl,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_10.png?alt=media&token=d0c846ed-edd4-4993-82f9-ad1174afc06a,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.418,4456668463_224cb0d957_o_10.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xtl03jfz0980f26hn6jl
cjp33xuaz2ccz08483glrymfb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F8eab3935-fb7f-4caa-ac00-448de9abce1f%2F4456668463_224cb0d957_o_09.png?alt=media&token=43f8be09-fed1-4f4d-8fbd-373c399abe2b,Skip,alexfaus08@gmail.com,Letters,1.54353E+12,0.667,4456668463_224cb0d957_o_09.png,,More Letters,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp33xuaz2ccz08483glrymfb
